Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,green,red,nir08,swir16,swir22,NDMI,MNDWI,pet,ppt,tmax,tmin,q
-24.69514,27.40906,2013-02-26,179.875,769.0,106.0,9215.5,10057.0,10488.5,13271.0,14928.5,13410.5,0.0795752109397727,-0.136008618367896,172.7,40.900000000000006,34.37,18.68,2.0
-25.73411,27.21422,2013-02-26,11.166,77.8,10.0,9032.0,10162.0,10678.0,15407.0,15683.0,12710.0,-0.0133100730115655,-0.2169628307596794,156.2,46.3,31.849998,15.33,2.3000000000000003
-27.363611,31.783333,2013-02-26,116.001,292.2,11.0,8591.5,9406.5,8959.0,19519.5,13188.5,9645.0,0.1944164800985674,-0.1702280912364938,132.8,26.5,33.88,18.99,1.3
-26.861111,28.884722,2013-02-26,113.568,360.5,86.0,9034.0,9922.0,9617.0,20271.5,15094.5,11072.0,,,143.2,33.5,29.73,12.83,1.7000000000000002
-26.648056,27.089444,2013-02-26,234.05,683.0,10.0,8692.0,9447.0,9194.0,15815.5,13855.0,10529.0,0.0660757317874654,-0.1891683117328976,158.8,44.5,31.4,14.67,2.2
-26.970278,27.211111,2013-02-26,116.476,550.0,47.0,8512.0,8945.0,8671.5,9018.0,8008.0,7698.0,0.0593210384118403,0.0552704536070308,160.0,40.900000000000006,31.58,14.929999,2.0
-26.880278,26.965,2013-02-26,215.676,791.0,193.0,8735.0,9598.0,9651.0,15425.0,15203.0,11599.0,,,162.6,44.6,31.849998,15.16,2.2
-26.98472222,26.63227778,2013-02-26,208.076,1008.0,18.0,8928.0,9783.0,9624.5,16558.5,13556.0,11094.5,0.0997028009762735,-0.1616607395346837,169.1,49.5,32.309998,15.65,2.5
-33.7075,18.97444444,2013-02-26,5.267,63.1,16.0,8873.0,9458.0,9874.5,14822.5,12367.5,10281.0,0.0902905479955862,-0.1333073698197057,208.90001,39.6,31.189999,17.82,2.0
-29.161667,23.696389,2013-02-27,92.367,250.0,35.0,8811.0,9459.0,8682.5,8221.0,7742.0,7636.0,0.0213500383533621,0.1074447618492385,210.1,31.9,35.77,16.949999,1.6
-29.641944,30.6875,2013-02-27,39.061,172.2,14.0,8186.5,9000.0,8672.0,16368.5,12461.5,9428.0,0.1114223292812723,-0.1349185527916233,127.200005,44.3,31.09,18.46,2.2
-24.282222,28.090278,2013-02-27,18.109,105.7,17.0,8887.5,10012.5,10755.5,16097.5,15154.0,11869.0,0.0172030427150379,-0.1656873178179783,153.6,31.1,32.04,16.47,1.6
-24.670833,28.560833,2013-02-27,14.055,74.9,10.0,9101.0,9764.0,9769.0,16271.0,14149.0,10655.0,0.0200886105229443,-0.1861552047211864,152.8,22.6,32.55,16.199999,1.1
-27.602222,29.942778,2013-02-27,53.924,156.4,10.0,8532.5,9310.0,9533.0,15399.5,13670.5,10744.5,0.0594771241830063,-0.1897478296816858,146.2,34.6,30.74,14.16,1.7000000000000002
-27.00222,28.76528,2013-02-27,88.422,273.2,10.0,8825.0,9904.5,10004.0,13721.0,11721.0,9861.0,0.0829777556368988,-0.0420122566513251,143.40001,34.4,30.029999,12.969999,1.7000000000000002
-32.595833,19.009444,2013-02-27,15.989,93.9,14.0,9268.0,10289.0,10776.0,15057.5,15259.0,12162.0,-0.0066465456104761,-0.194535775794582,222.6,7.9,33.63,16.83,0.4
-33.08883333,19.21878333,2013-02-27,5.186,119.7,10.0,9358.0,10265.0,10770.0,14418.0,16490.0,13574.0,-0.067037660152711,-0.2326667912539703,201.0,21.700000000000003,28.939999,14.13,1.1
-33.13083,18.86278,2013-02-27,18.721,129.3,38.0,9868.0,11429.0,12330.5,15614.5,15097.5,13678.0,0.016833810888252,-0.1382956665975528,215.6,16.900000000000002,32.27,18.0,0.8
-32.94583,18.33667,2013-02-27,38.234,528.0,15.0,8694.0,9479.0,9490.0,16709.0,12183.0,9794.0,0.1417903684773344,-0.1136459852297845,200.2,11.0,29.179998,16.59,0.6000000000000001
-26.905,32.324722,2013-02-28,143.691,475.0,10.0,7946.5,8733.5,8117.5,20515.5,12077.0,8932.0,0.2589092582649375,-0.1606640878402721,133.0,30.9,34.96,20.24,1.5
-34.092222,21.295278,2013-02-28,50.925,682.0,10.0,9576.0,10438.0,11412.0,16070.5,19162.5,14959.0,,,172.2,37.2,29.439999,16.72,1.9
-27.902778,24.615556,2013-03-01,184.78,1030.5,11.0,9888.0,11180.0,11252.5,18399.0,16827.0,13356.5,-0.0032138041505722,-0.0997821641326573,198.40001,54.1,33.19,15.74,2.7
-25.99136,27.84208,2013-03-04,94.613,382.0,38.0,8500.0,9098.0,9425.0,14201.5,13755.0,11172.0,0.0159712410351796,-0.2037806852492005,149.40001,26.6,28.96,13.5,1.3
-26.73806,27.59194,2013-03-04,102.026,549.0,195.0,,,,,,,,,153.90001,28.3,28.699999,12.91,1.4
-26.45,28.085833,2013-03-04,108.27,583.0,193.0,,9685.0,,13534.0,15526.0,12721.0,-0.0685478320715758,-0.2316845821268484,147.8,27.0,28.279999,12.69,1.4
-23.658056,31.05,2013-03-05,54.956,218.6,10.0,8899.5,9958.5,9927.0,15749.5,14200.5,11272.0,0.0699366617605713,-0.1945878204719718,141.8,30.5,31.859999,18.699999,1.5
-23.281,30.54305556,2013-03-05,146.793,412.0,10.0,9824.5,10677.0,10910.5,14409.0,14008.5,11441.5,0.0118168940580033,-0.1487692841046969,142.7,44.1,30.34,18.06,2.2
-27.169444,29.233889,2013-03-05,97.847,235.9,23.0,8840.0,9917.0,9970.0,16167.0,15713.5,11943.0,0.014224996471197,-0.22615633717641,138.3,25.6,27.09,11.23,1.3
-26.861111,28.884722,2013-03-05,132.535,421.0,121.0,,,,,,,,,143.2,25.9,27.8,11.63,1.3
-27.398611,26.614722,2013-03-05,237.286,822.0,104.0,8580.5,9259.0,9321.5,14957.0,12378.0,10110.5,0.0943479056155109,-0.1441512224430367,177.90001,41.900000000000006,30.67,14.759999,2.1
-28.69485,28.23487,2013-03-05,138.411,303.5,29.0,8482.5,9169.0,9125.5,14617.0,12281.0,10263.5,0.0868466056955904,-0.1450815850815844,144.8,55.0,27.039999,11.309999,2.8000000000000003
-28.883333,27.89,2013-03-05,41.416,195.0,35.0,8676.0,9621.5,9845.0,15242.0,12715.5,10420.0,0.0903693105606721,-0.1385145722344086,149.2,59.0,27.26,11.71,2.9000000000000004
-25.45963889,28.26430556,2013-03-05,155.339,615.0,10.0,,9650.0,,16044.5,13607.0,11237.0,0.0822049474731461,-0.1701423227415394,155.0,22.1,30.91,14.91,1.1
-27.01011111,26.69808333,2013-03-06,133.966,620.0,74.0,8469.0,9135.0,8896.0,13296.0,10622.5,9022.5,0.1117754039760013,-0.0752878653675815,170.6,40.1,29.9,14.37,2.0
-25.81048333,27.90955222,2013-03-06,123.406,562.0,10.0,,,,,,,,,153.40001,23.9,30.16,14.69,1.2000000000000002
-29.744167,29.905833,2013-03-06,27.8,57.2,5.0,8713.0,9720.5,9398.0,15695.0,12691.0,9912.0,,,129.0,115.9,28.25,13.67,5.800000000000001
-26.648056,27.089444,2013-03-06,252.517,679.0,28.0,8364.0,9238.0,9145.0,15767.5,14255.5,10796.0,0.0503613896013055,-0.2135697107710634,158.8,33.2,29.21,13.49,1.7000000000000002
-26.970278,27.211111,2013-03-06,119.947,550.0,80.0,8257.5,9010.0,8576.5,8533.5,7774.0,7727.0,0.0465736624252641,0.0736415633937078,160.0,34.0,29.449999,13.759999,1.7000000000000002
-26.880278,26.965,2013-03-06,202.128,695.0,193.0,8859.5,9803.5,10388.0,14972.5,16902.5,13593.5,-0.0605490196078429,-0.2658204148880391,162.6,36.0,29.609999,13.99,1.8
-26.98472222,26.63227778,2013-03-06,246.869,1024.0,18.0,8832.5,9881.5,10147.0,15598.0,14374.5,11824.0,0.0408207523563265,-0.1852325197889174,169.1,40.8,30.07,14.63,2.0
-29.160278,26.573333,2013-03-06,214.0,468.0,115.0,8851.0,9718.5,9999.0,15295.0,13300.0,11029.0,0.0697674418604648,-0.1555922410235239,178.6,56.6,29.91,12.88,2.8000000000000003
-29.615556,27.065278,2013-03-06,73.908,181.5,10.0,9202.0,10410.0,11702.5,15395.5,11172.0,9975.5,0.0004111909735357,-0.208014470571865,166.5,74.2,28.699999,12.389999,3.7
-34.031944,22.053333,2013-03-06,35.42,363.2,10.0,8333.0,8849.0,8948.0,11726.0,11757.0,9934.0,-0.0013201039049525,-0.1411239444821889,155.7,14.0,27.449999,15.309999,0.7000000000000001
-34.039722,22.133333,2013-03-06,27.77,288.7,10.0,8921.5,10074.0,10501.0,16936.5,16290.5,12312.0,0.0194420200439401,-0.2357905516888231,153.90001,14.5,27.269999,15.62,0.7000000000000001
-30.830556,26.921389,2013-03-07,114.143,236.7,15.0,8607.5,9183.5,9215.0,12104.0,10703.0,9093.0,0.0735544775140943,-0.0497177379419627,168.7,83.5,28.9,12.2,4.2
-28.75,30.442778,2013-03-07,70.242,184.3,25.0,10047.0,11438.0,11789.0,15463.0,14175.0,11651.0,0.0236680949666218,-0.1194989772895003,146.2,35.9,31.099998,16.33,1.8
-29.161667,30.629722,2013-03-07,45.58,133.3,10.0,8905.5,9692.0,9551.5,17109.0,13569.0,10555.5,0.0116682326813017,-0.2270037540562887,124.700005,68.60000000000001,27.289999,14.219999,3.4000000000000004
-30.160091,27.40124,2013-03-07,56.915,221.3,25.0,9010.5,10113.5,10950.5,15100.0,14070.0,11306.5,0.0338687628161311,-0.1640998188107389,159.7,82.10000000000001,28.46,12.58,4.1000000000000005
-30.336111,27.359444,2013-03-07,60.662,193.6,15.0,9105.0,10114.0,11436.5,12508.0,8368.0,8125.5,0.1562160989368618,0.0868748532519365,161.5,83.5,28.529999,12.33,4.2
-29.042222,24.6,2013-03-08,111.428,336.4,10.0,8786.0,9846.5,9250.5,10516.0,8892.0,8208.0,0.0836768342951356,0.0509379085839312,205.8,53.2,32.69,14.839999,2.7
-31.000833,26.353056,2013-03-08,247.2,790.0,10.0,8899.0,9728.0,9877.0,13664.0,13265.0,11048.0,0.0113819857429797,-0.15104548789435,174.6,85.5,28.529999,11.389999,4.3
-30.679722,26.7125,2013-03-08,73.632,184.8,10.0,9567.5,10906.0,12381.5,15269.0,9357.5,8566.5,0.2092214394006947,0.0793271726715809,173.7,81.7,29.55,12.55,4.1000000000000005
-34.005833,22.351111,2013-03-08,39.824,742.0,16.0,8933.0,9673.0,9972.0,15607.0,16058.5,12688.0,-0.0262245086046549,-0.2335240090235247,147.1,18.1,26.58,15.29,0.9
-28.735556,29.820556,2013-03-11,34.62,93.8,10.0,8245.0,9021.0,8842.0,15505.0,12141.0,9311.0,0.0806691159227699,-0.1344651297385929,143.3,44.1,30.32,14.559999,2.2
-26.970278,27.211111,2013-03-11,116.13,564.0,88.0,8257.5,9010.0,8576.5,8533.5,7774.0,7727.0,0.0465736624252641,0.0736415633937078,160.0,34.0,29.449999,13.759999,1.7000000000000002
-26.45,28.085833,2013-03-11,124.029,594.0,52.0,,9685.0,,13534.0,15526.0,12721.0,-0.0685478320715758,-0.2316845821268484,147.8,27.0,28.279999,12.69,1.4
-29.1825,23.575556,2013-03-11,86.0775,270.55,44.5,9053.0,9759.0,9305.0,10978.0,9769.0,8474.5,0.0582734853231789,-0.0005120852109791,215.5,61.2,33.73,15.73,3.1
-33.818056,19.694722,2013-03-11,13.771,163.2,22.0,9090.0,9902.0,10163.0,14589.0,14151.5,11650.5,,,203.90001,16.0,30.71,15.509999,0.8
-27.01011111,26.69808333,2013-03-12,134.856,635.0,28.0,8469.0,9135.0,8896.0,13296.0,10622.5,9022.5,0.1117754039760013,-0.0752878653675815,170.6,40.1,29.9,14.37,2.0
-34.065833,20.404167,2013-03-12,91.536,1192.0,10.0,8249.0,8610.0,8451.0,13107.0,10192.0,8736.0,0.1396337759264074,-0.0930540242557878,182.3,13.5,30.67,16.789999,0.7000000000000001
-25.127778,27.628889,2013-03-12,187.192,613.0,166.0,8809.5,9689.0,10447.0,13829.0,16460.0,14623.0,-0.0868632176697808,-0.2589391563730917,164.7,22.9,32.13,16.32,1.1
-25.20639,27.558,2013-03-12,141.949,611.0,10.0,9013.0,9889.0,10332.5,15620.5,13224.0,11259.0,0.0830834301166597,-0.1442910915934749,165.2,23.6,31.939999,16.119999,1.2000000000000002
-24.69514,27.40906,2013-03-12,191.606,808.0,106.0,8789.0,9624.0,9628.0,14842.0,12654.0,10325.0,0.0795752109397727,-0.136008618367896,172.7,27.9,32.34,17.17,1.4
-28.747778,31.745833,2013-03-12,97.421,433.0,10.0,8424.0,9518.5,9046.5,19778.5,13617.0,10236.5,0.1845009058106625,-0.1771519958505319,137.90001,135.0,31.109999,19.13,6.7
-28.404444,30.013056,2013-03-12,45.766,155.5,10.0,8273.0,9261.0,9476.0,15156.0,13841.0,10752.0,0.0506504186602869,-0.1685108928201699,144.7,35.5,29.42,14.15,1.8
-29.380556,30.2775,2013-03-12,20.561,82.0,18.0,8200.0,9156.0,8830.0,17055.5,13219.5,9806.0,0.1126126126126122,-0.1859680887178898,122.4,73.2,27.34,13.37,3.7
-26.861111,28.884722,2013-03-12,163.156,549.0,26.0,,,,,,,,,143.2,25.9,27.8,11.63,1.3
-26.648056,27.089444,2013-03-12,249.955,678.0,15.0,8364.0,9238.0,9145.0,15767.5,14255.5,10796.0,0.0503613896013055,-0.2135697107710634,158.8,33.2,29.21,13.49,1.7000000000000002
-26.880278,26.965,2013-03-12,249.455,822.0,193.0,8859.5,9803.5,10388.0,14972.5,16902.5,13593.5,-0.0605490196078429,-0.2658204148880391,162.6,36.0,29.609999,13.99,1.8
-26.98472222,26.63227778,2013-03-12,220.724,996.0,18.0,8832.5,9881.5,10147.0,15598.0,14374.5,11824.0,0.0408207523563265,-0.1852325197889174,169.1,40.8,30.07,14.63,2.0
-28.376944,24.303056,2013-03-12,194.809,1428.0,20.0,9743.0,10563.0,11059.0,14721.0,16197.5,13388.0,-0.0510204081632649,-0.1865805246361003,200.90001,57.2,33.64,15.299999,2.9000000000000004
-34.075556,20.145556,2013-03-12,23.373,237.2,10.0,9626.0,10732.0,11494.0,15183.0,17498.0,13947.0,-0.0569369369369367,-0.250146518194895,185.90001,14.4,30.099998,16.119999,0.7000000000000001
-29.140556,31.391944,2013-03-13,50.866,152.0,10.0,9093.5,10554.0,11141.0,14197.0,9858.0,8669.0,,,129.90001,133.1,30.41,18.93,6.7
-24.39619444,27.08983333,2013-03-13,185.324,818.0,12.0,8842.0,9629.0,9684.0,13323.0,12593.0,10611.0,0.0281679271492513,-0.1333813338133375,172.8,29.200000000000003,32.579998,17.199999,1.5
-22.769722,30.886944,2013-03-13,44.994,136.6,10.0,9308.0,10226.0,10738.0,16385.0,15799.0,12807.0,0.0363686585029001,-0.2377498324594937,148.1,31.700000000000003,30.88,17.9,1.6
-28.404444,30.013056,2013-03-13,44.581,139.3,10.0,8273.0,9261.0,9476.0,15156.0,13841.0,10752.0,0.0506504186602869,-0.1685108928201699,144.7,35.5,29.42,14.15,1.8
-29.161667,30.629722,2013-03-13,32.017,110.2,10.0,8905.5,9692.0,9551.5,17109.0,13569.0,10555.5,0.0116682326813017,-0.2270037540562887,124.700005,68.60000000000001,27.289999,14.219999,3.4000000000000004
-27.00222,28.76528,2013-03-13,115.66,281.8,10.0,8850.0,10140.5,10600.5,15427.5,14288.5,11104.0,0.0829777556368988,-0.0420122566513251,143.40001,28.0,28.06,11.79,1.4
-27.02314,28.59389,2013-03-13,112.036,275.8,37.0,8858.0,10067.5,10386.0,12605.0,11624.0,9968.0,,,145.3,29.700000000000003,28.42,12.059999,1.5
-27.273889,28.49,2013-03-13,43.951,128.0,13.0,8537.5,9577.5,9957.0,13338.0,9458.0,8309.5,0.1702052991752931,0.0062777442147566,146.2,34.6,28.39,11.94,1.7000000000000002
-27.4275,28.525833,2013-03-13,44.785,117.9,10.0,8417.0,9805.0,9048.5,23307.5,14843.5,10877.0,0.209506211138236,-0.2431698625487856,145.0,35.1,28.019999,11.67,1.8
-27.3,28.586944,2013-03-13,58.556,156.6,25.0,9100.0,10616.5,11514.5,16220.0,17165.0,13975.5,-0.0319657610484894,-0.2315434985968186,144.8,33.7,28.23,11.7699995,1.7000000000000002
-28.141944,26.417778,2013-03-13,181.105,428.0,29.0,8816.5,9746.5,10343.0,15549.0,15441.0,12387.0,0.0034849951597289,-0.2260843672456567,180.1,47.7,30.26,13.82,2.4000000000000004
-28.1175,26.719444,2013-03-13,188.172,1207.0,35.0,8964.0,9852.0,10016.5,14170.0,13659.5,11425.5,0.0154093920427509,-0.1572879022543445,175.0,46.1,30.119999,14.25,2.3000000000000003
-29.160278,26.573333,2013-03-13,163.69,462.0,115.0,8851.0,9718.5,9999.0,15295.0,13300.0,11029.0,0.0697674418604648,-0.1555922410235239,178.6,56.6,29.91,12.88,2.8000000000000003
-28.768056,20.720556,2013-03-13,114.924,303.1,13.0,9012.0,10003.5,10133.5,12834.5,12170.5,10481.5,0.0265546890621874,-0.0977270677369888,252.6,64.3,35.32,18.27,3.2
-34.250556,20.9925,2013-03-13,62.85,778.0,10.0,8830.0,9266.0,9338.0,13150.0,12570.0,10151.0,-0.02685737155857,-0.1677566175589883,177.3,14.3,29.13,16.44,0.7000000000000001
-28.058889,30.373611,2013-03-13,63.197,245.2,10.0,8427.0,9332.0,9603.0,14505.0,14862.0,11497.0,,,139.90001,30.8,28.16,13.48,1.5
-25.57877778,29.12747222,2013-03-13,77.693,319.1,10.0,8694.5,9744.5,10269.5,15578.0,15019.0,12121.5,,,150.0,25.5,30.359999,13.78,1.3
-28.801278,31.955389,2013-03-14,85.939,474.0,17.0,8429.0,9563.5,9398.0,14763.5,10155.0,8566.5,0.120662502433068,-0.1299740779480643,135.3,135.8,31.029999,19.449999,6.800000000000001
-27.937778,31.209444,2013-03-14,52.964,243.1,13.0,8394.5,9127.5,8882.0,16045.5,12686.5,9739.5,0.1221000328815165,-0.1594769349546412,136.6,15.6,29.47,15.99,0.8
-27.5275,30.858056,2013-03-14,32.998,96.4,10.0,,9325.0,,16247.0,13498.0,10702.5,0.0924188939317529,-0.1828418700433765,130.6,22.3,28.25,14.2,1.1
-27.935,26.126667,2013-03-14,126.134,408.0,10.0,9184.0,10331.0,11348.5,14735.5,16298.0,13559.5,-0.0503488166014144,-0.2240790116038896,183.1,44.1,30.41,13.5,2.2
-28.1175,26.719444,2013-03-14,180.201,1295.0,35.0,8964.0,9852.0,10016.5,14170.0,13659.5,11425.5,0.0154093920427509,-0.1572879022543445,175.0,46.1,30.119999,14.25,2.3000000000000003
-27.902778,24.615556,2013-03-14,184.269,1241.0,22.0,9500.0,10761.0,11128.0,16942.5,16799.0,13450.5,-0.0032138041505722,-0.0997821641326573,198.40001,54.1,33.19,15.74,2.7
-29.042222,24.6,2013-03-14,179.0,405.0,10.0,8786.0,9846.5,9250.5,10516.0,8892.0,8208.0,0.0836768342951356,0.0509379085839312,205.8,53.2,32.69,14.839999,2.7
-29.028629,24.638389,2013-03-14,333.0,1219.0,10.0,9022.0,9881.0,10138.5,15706.5,13580.5,11373.0,0.0725919349882197,-0.1576838650555158,204.90001,53.0,32.61,14.849999,2.6
-34.329722,18.990278,2013-03-14,5.536,186.1,10.0,8618.5,9276.0,9567.5,13654.0,13107.5,11045.5,0.0204211273658052,-0.1711751960149209,164.2,22.4,25.17,15.059999,1.1
-24.925278,29.324444,2013-03-15,225.34,1469.0,11.0,9615.0,10304.5,10784.0,14330.5,16047.5,13043.0,-0.0216439516983263,-0.2083185434197055,154.1,24.6,31.529999,15.559999,1.2000000000000002
-27.671111,27.236944,2013-03-15,182.0,416.0,158.0,8638.0,9598.5,9782.5,13956.5,13114.0,10956.5,0.0311224395559741,-0.1547826086956515,167.2,41.5,29.689999,13.549999,2.1
-27.573056,24.746389,2013-03-15,154.16,901.0,29.0,9160.5,10354.5,10698.0,14844.0,15266.5,12502.0,,,200.40001,53.5,32.7,15.58,2.7
-26.970278,27.211111,2013-03-16,126.188,579.0,141.0,8257.5,9010.0,8576.5,8533.5,7774.0,7727.0,0.0465736624252641,0.0736415633937078,160.0,34.0,29.449999,13.759999,1.7000000000000002
-28.96362,19.15486,2013-03-16,139.612,329.2,21.0,8942.0,9628.0,9175.0,8901.0,8483.0,8381.0,0.0144838965959786,0.0793560173555601,251.1,62.6,36.8,19.31,3.1
-33.08883333,19.21878333,2013-03-16,5.09,42.28,11.0,9406.5,10183.0,10562.5,13239.0,14240.0,12086.0,-0.0364278176061718,-0.1661139090201852,201.0,15.9,28.92,12.61,0.8
-26.648056,27.089444,2014-04-23,308.51,697.0,20.0,9328.5,10101.5,10211.0,15324.5,14945.0,11441.5,0.0583171295142176,-0.2058310278782711,168.6,28.700000000000003,24.91,8.32,1.4
-26.648056,27.089444,2014-05-01,310.367,717.0,20.0,10138.0,10627.0,11177.0,14780.0,15898.0,12339.5,-0.0498768376296341,-0.2601645920039161,168.6,5.7,23.33,4.69,0.3
-25.99136,27.84208,2013-03-18,94.945,434.0,55.0,8500.0,9098.0,9425.0,14201.5,13755.0,11172.0,0.0159712410351796,-0.2037806852492005,149.40001,26.6,28.96,13.5,1.3
-29.7775,29.470833,2013-03-18,20.943,60.7,10.0,8072.5,9263.0,8519.0,15807.5,12088.5,9598.0,0.1297605974083016,-0.0425196021680785,125.5,131.8,25.99,11.01,6.6000000000000005
-29.744167,29.905833,2013-03-18,33.399,79.2,10.0,8713.0,9720.5,9398.0,15695.0,12691.0,9912.0,,,129.0,115.9,28.25,13.67,5.800000000000001
-26.970278,27.211111,2013-03-18,120.101,554.0,60.0,8257.5,9010.0,8576.5,8533.5,7774.0,7727.0,0.0465736624252641,0.0736415633937078,160.0,34.0,29.449999,13.759999,1.7000000000000002
-26.73806,27.59194,2013-03-18,117.92,566.0,195.0,8372.0,8895.0,9036.0,9854.5,8252.5,7939.0,0.088474070801347,0.0374690188074061,153.90001,28.3,28.699999,12.91,1.4
-26.45,28.085833,2013-03-18,121.649,597.0,173.0,,9685.0,,13534.0,15526.0,12721.0,-0.0685478320715758,-0.2316845821268484,147.8,27.0,28.279999,12.69,1.4
-30.570833,29.150556,2013-03-18,19.911,103.5,10.0,8533.5,9703.5,10035.0,14748.5,12377.5,10220.0,0.0728841291090284,-0.1236704524968446,128.2,112.8,26.369999,11.46,5.6000000000000005
-31.396,29.2651,2013-03-18,51.541,122.9,10.0,10246.5,12224.5,14275.5,16847.5,9239.5,8672.0,0.2411329882225275,0.12136519485958,126.3,163.4,28.619999,17.82,8.200000000000001
-31.554722,29.245556,2013-03-18,80.657,229.3,10.0,8343.5,9315.5,9026.0,17197.5,13326.5,10086.0,0.1710378216692102,-0.1857177513618411,117.5,171.0,27.74,17.029999,9.7
-27.01011111,26.69808333,2013-03-19,122.235,648.0,44.0,8469.0,9135.0,8896.0,13296.0,10622.5,9022.5,0.1117754039760013,-0.0752878653675815,170.6,40.1,29.9,14.37,2.0
-30.733889,29.828333,2013-03-19,34.136,107.3,10.0,8548.0,9125.0,8917.0,16156.0,11835.0,9318.0,0.0967014378347896,-0.1641197717412205,121.5,143.20000000000002,28.43,15.94,7.2
-29.987778,29.851667,2013-03-19,35.868,105.6,10.0,8195.0,9000.0,8522.0,18838.5,12797.5,9741.0,0.1909533442913131,-0.1742172267461857,123.8,129.1,27.66,13.28,6.5
-26.861111,28.884722,2013-03-19,174.87,546.0,57.0,,,,,,,,,143.2,25.9,27.8,11.63,1.3
-27.00222,28.76528,2013-03-19,105.381,270.1,31.0,8850.0,10140.5,10600.5,15427.5,14288.5,11104.0,0.0829777556368988,-0.0420122566513251,143.40001,28.0,28.06,11.79,1.4
-26.648056,27.089444,2013-03-19,246.344,670.0,22.0,8364.0,9238.0,9145.0,15767.5,14255.5,10796.0,0.0503613896013055,-0.2135697107710634,158.8,33.2,29.21,13.49,1.7000000000000002
-26.880278,26.965,2013-03-19,172.175,904.0,193.0,8859.5,9803.5,10388.0,14972.5,16902.5,13593.5,-0.0605490196078429,-0.2658204148880391,162.6,36.0,29.609999,13.99,1.8
-26.98472222,26.63227778,2013-03-19,217.177,1113.0,18.0,8832.5,9881.5,10147.0,15598.0,14374.5,11824.0,0.0408207523563265,-0.1852325197889174,169.1,40.8,30.07,14.63,2.0
-30.568333,29.422778,2013-03-19,75.772,173.3,53.0,8559.0,9246.0,8985.5,17130.0,12794.5,9930.0,,,126.8,124.1,26.859999,11.87,6.2
-30.570833,29.150556,2013-03-19,45.521,100.4,10.0,,9722.0,,14426.0,12466.0,10126.5,0.0728841291090284,-0.1236704524968446,128.2,112.8,26.369999,11.46,5.6000000000000005
-31.104278,29.399722,2013-03-19,90.268,184.8,10.0,,9407.0,,14349.0,10744.5,8950.5,0.1436427760176932,-0.0663722303550601,124.5,153.20000000000002,28.34,16.34,7.7
-33.31388889,19.07472222,2013-03-19,35.12,194.0,142.0,8775.0,9492.0,9701.0,13088.0,12649.0,10729.0,0.001165267006871,-0.1371974930234679,212.8,17.0,31.89,16.15,0.9
-25.45963889,28.26430556,2013-03-19,151.424,629.0,10.0,,9650.0,,16044.5,13607.0,11237.0,0.0822049474731461,-0.1701423227415394,155.0,22.1,30.91,14.91,1.1
-28.338333,31.373611,2013-03-19,70.076,223.0,10.0,9727.0,11562.5,12544.5,12156.0,8807.0,8230.0,0.1179982631350406,0.1567421706753838,133.1,45.8,29.73,16.75,2.3000000000000003
-28.068333,31.55,2013-03-19,53.387,174.6,15.0,8619.0,9564.0,9380.0,15896.0,13793.0,10367.0,0.0789509260511015,-0.2049077042113398,140.8,43.2,31.89,18.92,2.2
-29.161667,23.696389,2013-03-20,105.273,243.3,10.0,8759.0,9436.5,8696.0,8276.0,7801.0,7693.5,0.0295453131803195,0.094880348078317,210.1,61.0,33.7,15.46,3.1
-25.81048333,27.90955222,2013-03-20,120.552,604.0,10.0,8646.5,9284.0,9417.0,13874.0,13898.5,11232.0,,,153.40001,23.9,30.16,14.69,1.2000000000000002
-24.058889,31.237222,2013-03-20,164.525,447.0,10.0,10248.0,11002.0,11248.5,16924.5,15020.0,12013.0,0.0850965505859049,-0.191334809052029,137.6,32.0,31.91,18.66,1.6
-30.13573889,30.67422222,2013-03-20,41.284,127.1,10.0,9347.0,10784.5,11863.0,13127.0,9760.5,8692.5,0.1166638114583582,0.0383908352204607,125.1,129.5,29.47,19.18,6.5
-30.398056,30.601944,2013-03-20,45.363,260.2,10.0,8223.0,8960.0,8755.0,16544.0,10984.5,8846.0,0.2071744488925399,-0.1153411047169341,124.1,151.1,29.33,19.609999,7.6
-30.27402,30.69602,2013-03-20,133.201,594.0,10.0,8489.0,9438.5,9242.0,17525.5,12332.5,9880.5,0.1662478077708866,-0.0930855476805646,123.6,143.9,29.189999,19.279999,7.2
-27.38972222,26.46388889,2013-03-20,121.873,645.0,86.0,8837.0,9778.0,9637.5,10493.0,9037.0,8383.0,0.0745519713261644,0.0393834706351313,179.6,43.3,30.88,14.839999,2.2
-28.1175,26.719444,2013-03-20,191.975,1268.0,35.0,8953.0,9965.0,10067.0,13717.0,13379.0,11135.0,0.0120486471198264,-0.1503721430610132,175.0,46.1,30.119999,14.25,2.3000000000000003
-31.031389,28.883333,2013-03-20,34.862,93.8,13.0,9258.0,9897.0,10100.5,10970.5,9389.0,8672.5,0.0991931869116983,0.0032980385349765,129.5,132.4,28.0,14.2,6.6000000000000005
-30.86013889,29.07125,2013-03-20,51.877,121.3,10.0,9109.0,10325.0,11186.0,14921.0,10841.5,9375.5,0.119229964427704,-0.0287669558841499,130.2,128.0,28.39,14.679999,6.4
-30.77586667,29.03221667,2013-03-20,50.772,124.4,10.0,8433.0,9501.5,9559.5,16510.5,13909.0,11065.5,0.0622660768969035,-0.1838996520469084,130.8,123.4,28.23,14.219999,6.2
