Latitude,Longitude,Sample Date,pet,ppt,tmax,tmin,q
-22.935,28.004167,26-03-2014,161.5,56.800000000000004,30.779999,19.08,2.8000000000000003
-25.20639,27.558,26-03-2014,174.0,58.7,29.449999,16.96,2.9000000000000004
-28.376944,24.303056,16-07-2015,230.7,5.7,21.02,2.99,0.30000000000000004
-28.376944,24.303056,30-07-2015,230.7,5.7,21.02,2.99,0.30000000000000004
-28.376944,24.303056,13-08-2015,230.7,24.8,23.43,1.1999999,1.2000000000000002
-28.376944,24.303056,24-09-2015,230.7,11.0,29.029999,8.58,0.6000000000000001
-28.376944,24.303056,08-10-2015,230.7,16.900000000000002,34.69,12.87,0.8
-28.376944,24.303056,22-10-2015,230.7,16.900000000000002,34.69,12.87,0.8
-28.376944,24.303056,05-11-2015,230.7,9.3,32.92,12.75,0.5
-28.376944,24.303056,19-11-2015,230.7,9.3,32.92,12.75,0.5
-28.376944,24.303056,03-12-2015,230.7,8.9,36.45,18.26,0.4
-28.376944,24.303056,31-12-2015,230.7,8.9,36.45,18.26,0.4
-30.398056,30.601944,26-03-2014,135.7,79.9,27.33,20.25,4.0
-26.648056,27.089444,26-03-2014,168.6,40.7,26.529999,13.71,2.0
-26.970278,27.211111,26-03-2014,170.40001,43.0,26.789999,13.96,2.1
-26.880278,26.965,26-03-2014,172.40001,39.300000000000004,26.98,14.16,2.0
-26.98472222,26.63227778,26-03-2014,178.2,35.9,27.449999,14.7,1.8
-27.671111,27.236944,26-03-2014,177.90001,46.0,27.09,13.65,2.3000000000000003
-27.044444,27.005,26-03-2014,174.8,40.400000000000006,27.01,14.07,2.0
-30.160091,27.40124,26-03-2014,173.5,64.10000000000001,26.16,12.7699995,3.2
-30.336111,27.359444,26-03-2014,173.6,61.800000000000004,26.25,12.53,3.1
-22.935,28.004167,27-03-2014,161.5,56.800000000000004,30.779999,19.08,2.8000000000000003
-30.830556,26.921389,27-03-2014,177.6,54.7,26.59,12.29,2.7
-22.548889,28.898056,27-03-2014,154.7,57.0,30.029999,18.41,2.9000000000000004
-22.91028,29.61111,27-03-2014,142.5,78.5,28.779999,18.46,3.9000000000000004
-30.13573889,30.67422222,27-03-2014,137.8,87.5,27.439999,19.859999,4.4
-27.38972222,26.46388889,27-03-2014,189.40001,36.5,28.22,14.759999,1.8
-27.398611,26.614722,27-03-2014,187.7,36.7,28.019999,14.7,1.8
-27.902778,24.615556,27-03-2014,210.3,33.1,30.439999,15.259999,1.7000000000000002
-29.658056,25.973333,27-03-2014,194.1,48.5,27.21,12.57,2.4000000000000004
-31.000833,26.353056,27-03-2014,180.0,53.0,26.18,11.41,2.6
-30.679722,26.7125,27-03-2014,183.40001,55.7,27.15,12.54,2.8000000000000003
-30.534167,24.961944,27-03-2014,210.7,34.7,27.99,13.389999,1.7000000000000002
-27.356667,27.286389,27-03-2014,177.3,46.300000000000004,26.949999,13.7699995,2.3000000000000003
-22.548889,28.898056,28-03-2014,154.7,57.0,30.029999,18.41,2.9000000000000004
-29.160278,26.573333,28-03-2014,192.5,55.800000000000004,27.39,12.79,2.8000000000000003
-29.803611,30.516111,28-03-2014,134.8,90.5,26.789999,16.859999,4.5
-25.99136,27.84208,31-03-2014,160.1,70.5,26.25,14.0,3.5
-25.513889,31.224444,31-03-2014,139.0,157.70000000000002,27.96,18.55,7.9
-33.818056,19.694722,31-03-2014,200.1,45.0,27.97,14.61,2.3000000000000003
-32.502778,19.535833,31-03-2014,233.8,17.7,30.689999,14.139999,0.9
-25.681111,31.783333,01-04-2014,135.7,40.800000000000004,28.84,15.65,2.0
-27.935,26.126667,01-04-2014,194.8,24.200000000000003,26.3,7.44,1.2000000000000002
-28.1175,26.719444,01-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-28.116667,26.725278,01-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-27.671111,27.236944,01-04-2014,177.90001,22.900000000000002,25.55,8.12,1.1
-34.075556,20.145556,01-04-2014,181.7,37.5,26.5,13.009999,1.9000000000000001
-29.161667,23.696389,02-04-2014,221.2,20.6,27.39,9.849999,1.0
-25.81048333,27.90955222,02-04-2014,163.7,47.6,25.43,10.23,2.4000000000000004
-22.935,28.004167,02-04-2014,161.5,28.3,29.029999,14.009999,1.4000000000000001
-24.768889,31.39,02-04-2014,134.1,51.400000000000006,28.76,16.19,2.6
-24.9675,31.516667,02-04-2014,136.40001,44.1,28.76,16.25,2.2
-28.801278,31.955389,02-04-2014,147.6,98.5,28.05,16.76,4.9
-29.744167,29.905833,02-04-2014,141.6,57.900000000000006,25.0,9.12,2.9000000000000004
-27.4275,28.525833,02-04-2014,157.90001,27.6,23.689999,5.89,1.4000000000000001
-27.398611,26.614722,02-04-2014,187.7,23.1,26.289999,8.82,1.2000000000000002
-27.671111,27.236944,02-04-2014,177.90001,22.900000000000002,25.55,8.12,1.1
-29.033333,23.983333,02-04-2014,217.3,22.8,27.38,9.32,1.1
-28.768056,20.720556,02-04-2014,260.2,12.3,30.429998,12.96,0.6000000000000001
-34.031944,22.053333,02-04-2014,153.90001,66.2,24.64,12.83,3.3000000000000003
-34.039722,22.133333,02-04-2014,152.40001,68.4,24.529999,13.23,3.4000000000000004
-33.7075,18.97444444,02-04-2014,203.90001,27.700000000000003,27.41,13.16,1.4000000000000001
-28.058889,30.373611,02-04-2014,155.7,20.8,25.519999,9.389999,1.0
-27.495556,26.074722,02-04-2014,192.0,25.1,26.3,8.309999,1.3
-27.4,26.624722,02-04-2014,187.7,23.1,26.289999,8.82,1.2000000000000002
-27.01011111,26.69808333,03-04-2014,180.0,24.700000000000003,25.58,8.78,1.2000000000000002
-22.91028,29.61111,03-04-2014,142.5,30.5,27.779999,14.38,1.5
-23.658056,31.05,03-04-2014,139.0,32.4,28.82,16.16,1.6
-23.281,30.54305556,03-04-2014,140.40001,36.5,27.48,15.88,1.8
-24.99328,30.81444,03-04-2014,123.5,77.0,22.59,9.5,3.8000000000000003
-27.937778,31.209444,03-04-2014,151.1,46.6,26.41,12.929999,2.3000000000000003
-27.5275,30.858056,03-04-2014,145.8,61.800000000000004,25.33,10.9,3.1
-26.648056,27.089444,03-04-2014,168.6,28.700000000000003,24.91,8.32,1.4000000000000001
-26.970278,27.211111,03-04-2014,170.40001,28.1,25.109999,8.309999,1.4000000000000001
-26.880278,26.965,03-04-2014,172.40001,27.3,25.31,8.59,1.4000000000000001
-26.98472222,26.63227778,03-04-2014,178.2,25.5,25.76,8.96,1.3
-27.044444,27.005,03-04-2014,174.8,26.5,25.31,8.45,1.3
-33.13083,18.86278,03-04-2014,212.90001,18.3,28.519999,14.34,0.9
-28.404444,30.013056,04-04-2014,160.8,11.9,26.289999,9.49,0.6000000000000001
-28.116667,26.725278,04-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-28.735556,29.820556,07-04-2014,159.40001,12.100000000000001,26.68,9.7699995,0.6000000000000001
-26.73806,27.59194,07-04-2014,164.40001,30.6,24.07,7.81,1.5
-26.45,28.085833,07-04-2014,159.7,30.6,23.82,7.66,1.5
-26.98472222,26.63227778,07-04-2014,178.2,25.5,25.76,8.96,1.3
-27.935,26.126667,07-04-2014,194.8,24.200000000000003,26.3,7.44,1.2000000000000002
-28.141944,26.417778,07-04-2014,191.90001,23.0,25.65,7.7799997,1.1
-28.1175,26.719444,07-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-28.116667,26.725278,07-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-29.042222,24.6,07-04-2014,219.1,26.700000000000003,26.91,8.87,1.3
-29.028629,24.638389,07-04-2014,218.2,27.5,26.96,8.9,1.4000000000000001
-29.033333,23.983333,07-04-2014,217.3,22.8,27.38,9.32,1.1
-31.554722,29.245556,07-04-2014,123.6,187.8,25.26,14.03,66.8
-27.01011111,26.69808333,08-04-2014,180.0,24.700000000000003,25.58,8.78,1.2000000000000002
-34.065833,20.404167,08-04-2014,178.0,40.7,27.0,13.44,2.0
-25.127778,27.628889,08-04-2014,173.40001,36.0,27.88,11.5,1.8
-25.20639,27.558,08-04-2014,174.0,37.5,27.73,11.4,1.9000000000000001
-24.69514,27.40906,08-04-2014,178.1,37.7,28.34,12.41,1.9000000000000001
-22.769722,30.886944,08-04-2014,143.1,36.9,28.869999,16.27,1.8
-27.169444,29.233889,08-04-2014,152.1,27.1,23.279999,6.43,1.4000000000000001
-26.861111,28.884722,08-04-2014,156.1,29.8,23.89,6.85,1.5
-26.648056,27.089444,08-04-2014,168.6,28.700000000000003,24.91,8.32,1.4000000000000001
-26.970278,27.211111,08-04-2014,170.40001,28.1,25.109999,8.309999,1.4000000000000001
-26.880278,26.965,08-04-2014,172.40001,27.3,25.31,8.59,1.4000000000000001
-26.98472222,26.63227778,08-04-2014,178.2,25.5,25.76,8.96,1.3
-30.570833,29.150556,08-04-2014,138.0,88.60000000000001,22.63,6.8799996,4.4
-33.31388889,19.07472222,08-04-2014,209.40001,21.0,27.8,13.389999,1.0
-28.338333,31.373611,08-04-2014,146.90001,57.7,26.5,13.57,2.9000000000000004
-29.658056,25.973333,27-09-2011,201.6,0.1,24.949999,5.12,0.0
-28.068333,31.55,08-04-2014,154.90001,43.900000000000006,28.65,15.82,2.2
-28.308889,31.9025,08-04-2014,150.3,68.5,28.529999,16.82,3.4000000000000004
-25.57877778,29.12747222,08-04-2014,160.6,47.5,26.849998,10.12,2.4000000000000004
-29.641944,30.6875,09-04-2014,140.5,21.1,26.769999,14.12,1.1
-25.73411,27.21422,09-04-2014,165.7,35.9,25.369999,9.349999,1.8
-28.44555556,32.325,04-06-2014,140.7,5.2,25.56,12.67,0.30000000000000004
-28.75,30.442778,09-04-2014,162.0,11.4,27.8,12.33,0.6000000000000001
-29.161667,30.629722,09-04-2014,138.1,16.7,24.199999,10.65,0.8
-27.00222,28.76528,09-04-2014,156.7,30.0,24.01,6.66,1.5
-27.02314,28.59389,09-04-2014,158.2,28.0,24.24,6.74,1.4000000000000001
-27.273889,28.49,09-04-2014,158.8,29.6,23.96,6.12,1.5
-27.4275,28.525833,09-04-2014,157.90001,27.6,23.689999,5.89,1.4000000000000001
-27.3,28.586944,09-04-2014,158.0,28.900000000000002,23.85,6.1099997,1.4000000000000001
-30.568333,29.422778,09-04-2014,136.5,95.2,22.98,7.0499997,4.800000000000001
-31.031389,28.883333,09-04-2014,137.90001,101.0,24.59,10.13,5.0
-30.86013889,29.07125,09-04-2014,139.3,93.80000000000001,24.83,10.44,4.7
-30.77586667,29.03221667,09-04-2014,140.3,86.9,24.519999,9.99,4.3
-32.595833,19.009444,09-04-2014,223.1,12.200000000000001,29.189999,12.65,0.6000000000000001
-28.376944,24.303056,10-04-2014,212.7,25.1,28.099998,9.23,1.3
-34.092222,21.295278,10-04-2014,168.8,61.6,26.34,12.09,3.1
-34.329722,18.990278,10-04-2014,157.6,35.800000000000004,22.699999,12.94,1.8
-33.897778,20.012778,10-04-2014,193.5,32.2,27.06,12.74,1.6
-27.902778,24.615556,11-04-2014,210.3,24.700000000000003,28.13,9.719999,1.2000000000000002
-24.679167,30.8025,14-04-2014,133.7,75.9,23.189999,10.5199995,3.8000000000000003
-25.99136,27.84208,14-04-2014,160.1,45.400000000000006,24.18,9.08,2.3000000000000003
-26.73806,27.59194,14-04-2014,164.40001,30.6,24.07,7.81,1.5
-28.1175,26.719444,14-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-28.116667,26.725278,14-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-33.08883333,19.21878333,14-04-2014,198.90001,16.1,24.56,9.639999,0.8
-24.183889,30.823889,15-04-2014,139.7,40.400000000000006,29.119999,15.74,2.0
-27.169444,29.233889,15-04-2014,152.1,27.1,23.279999,6.43,1.4000000000000001
-26.861111,28.884722,15-04-2014,156.1,29.8,23.89,6.85,1.5
-27.00222,28.76528,15-04-2014,156.7,30.0,24.01,6.66,1.5
-27.4275,28.525833,15-04-2014,157.90001,27.6,23.689999,5.89,1.4000000000000001
-26.98472222,26.63227778,15-04-2014,178.2,25.5,25.76,8.96,1.3
-27.935,26.126667,15-04-2014,194.8,24.200000000000003,26.3,7.44,1.2000000000000002
-29.160278,26.573333,15-04-2014,192.5,26.3,25.019999,6.5299997,1.3
-29.033333,23.983333,15-04-2014,217.3,22.8,27.38,9.32,1.1
-25.45963889,28.26430556,15-04-2014,164.7,40.0,27.09,10.84,2.0
-29.161667,23.696389,16-04-2014,221.2,20.6,27.39,9.849999,1.0
-28.7115,24.07288889,16-04-2014,216.3,24.1,27.84,9.46,1.2000000000000002
-27.01011111,26.69808333,16-04-2014,180.0,24.700000000000003,25.58,8.78,1.2000000000000002
-25.81048333,27.90955222,16-04-2014,163.7,47.6,25.43,10.23,2.4000000000000004
-26.905,32.324722,16-04-2014,147.40001,52.5,30.119999,16.949999,2.6
-27.602222,29.942778,16-04-2014,162.40001,23.1,25.81,8.99,1.2000000000000002
-29.744167,29.905833,16-04-2014,141.6,57.900000000000006,25.0,9.12,2.9000000000000004
-26.648056,27.089444,16-04-2014,168.6,28.700000000000003,24.91,8.32,1.4000000000000001
-26.970278,27.211111,16-04-2014,170.40001,28.1,25.109999,8.309999,1.4000000000000001
-26.880278,26.965,16-04-2014,172.40001,27.3,25.31,8.59,1.4000000000000001
-29.033333,23.983333,16-04-2014,217.3,22.8,27.38,9.32,1.1
-29.1825,23.575556,16-04-2014,226.40001,19.700000000000003,27.269999,9.99,1.0
-28.768056,20.720556,16-04-2014,260.2,12.3,30.429998,12.96,0.6000000000000001
-27.363611,31.783333,17-04-2014,147.1,46.5,29.21,15.57,2.3000000000000003
-29.042222,24.6,17-04-2014,219.1,26.700000000000003,26.91,8.87,1.3
-29.028629,24.638389,17-04-2014,218.2,27.5,26.96,8.9,1.4000000000000001
-29.987778,29.851667,21-04-2014,135.40001,71.3,24.51,8.98,3.6
-29.744167,29.905833,21-04-2014,141.6,57.900000000000006,25.0,9.12,2.9000000000000004
-30.733889,29.828333,22-04-2014,130.7,110.9,25.4,12.3,5.5
-29.380556,30.2775,22-04-2014,135.40001,30.700000000000003,24.609999,9.38,1.5
-27.935,26.126667,22-04-2014,194.8,24.200000000000003,26.3,7.44,1.2000000000000002
-28.141944,26.417778,22-04-2014,191.90001,23.0,25.65,7.7799997,1.1
-28.1175,26.719444,22-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-28.116667,26.725278,22-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-29.160278,26.573333,22-04-2014,192.5,26.3,25.019999,6.5299997,1.3
-33.501667,21.624167,22-04-2014,184.0,42.400000000000006,25.789999,9.82,2.1
-27.01011111,26.69808333,23-04-2014,180.0,24.700000000000003,25.58,8.78,1.2000000000000002
-25.127778,27.628889,23-04-2014,173.40001,36.0,27.88,11.5,1.8
-25.20639,27.558,23-04-2014,174.0,37.5,27.73,11.4,1.9000000000000001
-24.39619444,27.08983333,23-04-2014,175.2,40.800000000000004,28.689999,12.55,2.0
-24.69514,27.40906,23-04-2014,178.1,37.7,28.34,12.41,1.9000000000000001
-26.970278,27.211111,23-04-2014,170.40001,28.1,25.109999,8.309999,1.4000000000000001
-26.880278,26.965,23-04-2014,172.40001,27.3,25.31,8.59,1.4000000000000001
-26.98472222,26.63227778,23-04-2014,178.2,25.5,25.76,8.96,1.3
-28.1175,26.719444,23-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-28.116667,26.725278,23-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-27.671111,27.236944,23-04-2014,177.90001,22.900000000000002,25.55,8.12,1.1
-28.69485,28.23487,23-04-2014,157.3,22.8,22.96,5.85,1.1
-29.615556,27.065278,23-04-2014,180.8,40.7,23.769999,6.5699997,2.0
-28.883333,27.89,23-04-2014,161.3,28.0,23.189999,6.46,1.4000000000000001
-28.760833,17.730278,24-04-2014,252.2,6.9,32.57,18.41,0.30000000000000004
-30.13573889,30.67422222,24-04-2014,137.8,94.5,26.71,15.99,4.7
-27.38972222,26.46388889,24-04-2014,189.40001,23.3,26.449999,8.849999,1.2000000000000002
-28.141944,26.417778,24-04-2014,191.90001,23.0,25.65,7.7799997,1.1
-28.1175,26.719444,24-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-28.116667,26.725278,24-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-27.398611,26.614722,24-04-2014,187.7,23.1,26.289999,8.82,1.2000000000000002
-28.376944,24.303056,24-04-2014,212.7,25.1,28.099998,9.23,1.3
-30.160091,27.40124,24-04-2014,173.5,56.900000000000006,23.63,7.2599998,2.8000000000000003
-30.336111,27.359444,24-04-2014,173.6,67.10000000000001,23.59,7.19,3.4000000000000004
-27.356667,27.286389,24-04-2014,177.3,25.6,25.14,8.03,1.3
-30.830556,26.921389,25-04-2014,177.6,67.60000000000001,23.939999,6.85,3.4000000000000004
-27.902778,24.615556,25-04-2014,210.3,24.700000000000003,28.13,9.719999,1.2000000000000002
-31.000833,26.353056,25-04-2014,180.0,55.2,23.66,5.7599998,2.8000000000000003
-30.679722,26.7125,25-04-2014,183.40001,58.6,24.4,6.75,2.9000000000000004
-30.534167,24.961944,25-04-2014,210.7,26.3,25.029999,8.139999,1.3
-29.140556,31.391944,29-04-2014,143.3,80.10000000000001,27.529999,16.06,4.0
-25.99136,27.84208,29-04-2014,160.1,45.400000000000006,24.18,9.08,2.3000000000000003
-28.747778,31.745833,29-04-2014,150.8,78.5,28.14,16.31,3.9000000000000004
-28.801278,31.955389,29-04-2014,147.6,98.5,28.05,16.76,4.9
-26.73806,27.59194,29-04-2014,164.40001,30.6,24.07,7.81,1.5
-26.45,28.085833,29-04-2014,159.7,30.6,23.82,7.66,1.5
-27.935,26.126667,29-04-2014,194.8,24.200000000000003,26.3,7.44,1.2000000000000002
-28.1175,26.719444,29-04-2014,186.2,22.400000000000002,25.38,8.2,1.1
-27.671111,27.236944,29-04-2014,177.90001,22.900000000000002,25.55,8.12,1.1
-28.404444,30.013056,30-04-2014,160.8,11.9,26.289999,9.49,0.6000000000000001
-27.169444,29.233889,30-04-2014,152.1,27.1,23.279999,6.43,1.4000000000000001
-26.861111,28.884722,30-04-2014,156.1,29.8,23.89,6.85,1.5
-26.98472222,26.63227778,30-04-2014,178.2,25.5,25.76,8.96,1.3
-25.45963889,28.26430556,30-04-2014,164.7,40.0,27.09,10.84,2.0
-28.058889,30.373611,30-04-2014,155.7,20.8,25.519999,9.389999,1.0
-27.495556,26.074722,30-04-2014,192.0,25.1,26.3,8.309999,1.3
-29.033333,23.983333,05-10-2011,221.90001,3.0,30.199999,9.63,0.1
-29.033333,23.983333,25-10-2011,221.90001,3.0,30.199999,9.63,0.1
-29.033333,23.983333,02-11-2011,221.90001,17.400000000000002,31.63,11.09,0.9
-29.033333,23.983333,16-11-2011,221.90001,17.400000000000002,31.63,11.09,0.9
-29.033333,23.983333,14-12-2011,221.90001,45.0,32.88,15.98,2.2
-29.033333,23.983333,11-01-2012,227.90001,37.6,36.34,17.33,1.9000000000000001
-29.033333,23.983333,25-01-2012,202.3,37.6,36.34,17.33,1.9000000000000001
-29.033333,23.983333,22-02-2012,202.3,82.9,32.84,16.699999,4.1000000000000005
-25.81048333,27.90955222,01-05-2014,163.7,3.9000000000000004,24.34,6.47,0.2
-27.937778,31.209444,01-05-2014,151.1,1.0,26.18,11.099999,0.0
-27.5275,30.858056,01-05-2014,145.8,1.2000000000000002,24.6,8.13,0.1
-29.033333,23.983333,06-06-2012,202.3,27.700000000000003,19.81,1.27,1.4000000000000001
-29.033333,23.983333,13-06-2012,202.3,27.700000000000003,19.81,1.27,1.4000000000000001
-29.033333,23.983333,26-06-2012,202.3,27.700000000000003,19.81,1.27,1.4000000000000001
-29.033333,23.983333,27-06-2012,202.3,27.700000000000003,19.81,1.27,1.4000000000000001
-29.033333,23.983333,11-07-2012,236.2,10.5,18.56,-0.01,0.5
-29.033333,23.983333,18-07-2012,236.2,10.5,18.56,-0.01,0.5
-29.033333,23.983333,25-07-2012,236.2,10.5,18.56,-0.01,0.5
-27.02314,28.59389,01-05-2014,158.2,7.300000000000001,22.71,3.08,0.4
-29.033333,23.983333,22-08-2012,236.2,0.0,23.029999,2.95,0.0
-29.033333,23.983333,05-09-2012,236.2,2.5,25.25,4.74,0.1
-29.033333,23.983333,19-09-2012,236.2,2.5,25.25,4.74,0.1
-29.033333,23.983333,17-10-2012,236.2,33.4,29.83,9.98,1.7000000000000002
-29.033333,23.983333,31-10-2012,236.2,33.4,29.83,9.98,1.7000000000000002
-29.033333,23.983333,14-11-2012,236.2,23.200000000000003,33.51,13.59,1.2000000000000002
-29.033333,23.983333,28-11-2012,236.2,23.200000000000003,33.51,13.59,1.2000000000000002
-29.033333,23.983333,27-02-2013,205.40001,37.300000000000004,35.3,16.32,1.9000000000000001
-26.970278,27.211111,01-05-2014,170.40001,6.9,23.4,4.7999997,0.30000000000000004
-26.880278,26.965,01-05-2014,172.40001,6.7,23.57,4.98,0.30000000000000004
-29.744167,29.905833,02-05-2014,141.6,7.2,24.05,6.5899997,0.4
-34.031944,22.053333,03-05-2014,153.90001,24.6,23.35,11.61,1.2000000000000002
-34.039722,22.133333,03-05-2014,152.40001,24.8,23.48,12.0199995,1.2000000000000002
-26.970278,27.211111,05-05-2014,170.40001,6.9,23.4,4.7999997,0.30000000000000004
-26.45,28.085833,05-05-2014,159.7,5.6000000000000005,22.42,4.06,0.30000000000000004
-27.935,26.126667,05-05-2014,194.8,15.4,23.769999,4.13,0.8
-29.033333,23.983333,24-07-2013,219.8,8.200000000000001,21.359999,1.23,0.4
-28.141944,26.417778,05-05-2014,191.90001,16.6,23.449999,4.56,0.8
-28.116667,26.725278,05-05-2014,186.2,15.5,23.32,4.94,0.8
-27.671111,27.236944,05-05-2014,177.90001,10.9,23.49,4.69,0.5
-32.502778,19.535833,05-05-2014,233.8,17.6,23.689999,9.26,0.9
-27.01011111,26.69808333,06-05-2014,180.0,7.5,23.96,5.54,0.4
-29.641944,30.6875,06-05-2014,140.5,14.3,26.359999,12.16,0.7000000000000001
-25.127778,27.628889,06-05-2014,173.40001,1.6,26.279999,7.1,0.1
-25.20639,27.558,06-05-2014,174.0,1.7000000000000002,26.199999,7.1299996,0.1
-24.69514,27.40906,06-05-2014,178.1,1.4000000000000001,25.99,7.2799997,0.1
-26.006389,29.253889,06-05-2014,149.3,1.4000000000000001,23.58,4.7599998,0.1
-28.1175,26.719444,06-05-2014,186.2,15.5,23.32,4.94,0.8
-27.398611,26.614722,06-05-2014,187.7,11.8,24.41,5.6099997,0.6000000000000001
-28.338333,31.373611,06-05-2014,146.90001,6.4,26.07,11.929999,0.30000000000000004
-28.068333,31.55,06-05-2014,154.90001,1.2000000000000002,27.539999,13.07,0.1
-27.495556,26.074722,06-05-2014,192.0,16.7,24.14,5.27,0.8
-27.4,26.624722,06-05-2014,187.7,11.8,24.41,5.6099997,0.6000000000000001
-28.44555556,32.325,03-07-2014,140.7,40.0,24.539999,12.67,2.0
-26.648056,27.089444,07-05-2014,168.6,5.7,23.33,4.69,0.30000000000000004
-29.651389,22.746389,07-05-2014,248.2,24.400000000000002,24.83,7.72,1.2000000000000002
-24.39619444,27.08983333,08-05-2014,175.2,1.2000000000000002,26.599998,7.39,0.1
-29.161667,30.629722,08-05-2014,138.1,12.8,22.59,8.41,0.6000000000000001
-29.033333,23.983333,06-08-2014,229.8,5.4,22.939999,4.08,0.30000000000000004
-29.033333,23.983333,20-08-2014,229.8,5.4,22.939999,4.08,0.30000000000000004
-29.033333,23.983333,03-09-2014,229.8,4.5,27.949999,6.7799997,0.2
-28.376944,24.303056,08-05-2014,212.7,24.900000000000002,25.32,6.7799997,1.2000000000000002
-34.031944,22.053333,08-05-2014,153.90001,24.6,23.35,11.61,1.2000000000000002
-34.039722,22.133333,08-05-2014,152.40001,24.8,23.48,12.0199995,1.2000000000000002
-34.005833,22.351111,08-05-2014,146.0,28.8,23.01,11.99,1.4000000000000001
-23.838611,31.640833,09-05-2014,141.5,0.7000000000000001,30.199999,13.5199995,0.0
-27.902778,24.615556,09-05-2014,210.3,21.8,25.67,6.8399997,1.1
-25.99136,27.84208,12-05-2014,160.1,4.3,23.029999,5.42,0.2
-28.735556,29.820556,12-05-2014,159.40001,6.9,25.31,6.3799996,0.30000000000000004
-31.396,29.2651,12-05-2014,133.3,19.3,25.75,13.0,1.0
-31.554722,29.245556,12-05-2014,123.6,20.6,25.619999,13.009999,1.0
-29.033333,23.983333,23-09-2015,230.7,6.6000000000000005,27.07,8.11,0.30000000000000004
-33.818056,19.694722,12-05-2014,200.1,38.6,22.289999,10.12,1.9000000000000001
-33.13083,18.86278,12-05-2014,212.90001,37.6,23.3,12.309999,1.9000000000000001
-27.01011111,26.69808333,13-05-2014,180.0,7.5,23.96,5.54,0.4
-25.681111,31.783333,13-05-2014,135.7,1.0,29.9,13.65,0.0
-25.67386,31.57527,13-05-2014,142.40001,0.9,29.31,13.09,0.0
-26.648056,27.089444,13-05-2014,168.6,5.7,23.33,4.69,0.30000000000000004
-26.970278,27.211111,13-05-2014,170.40001,6.9,23.4,4.7999997,0.30000000000000004
-27.273889,28.49,13-05-2014,158.8,10.0,22.13,2.3999999,0.5
-26.98472222,26.63227778,13-05-2014,178.2,7.9,24.06,5.75,0.4
-29.160278,26.573333,13-05-2014,192.5,16.7,22.55,3.4099998,0.8
-30.568333,29.422778,13-05-2014,136.5,11.4,21.76,4.99,0.6000000000000001
-31.104278,29.399722,13-05-2014,132.6,17.7,24.24,10.42,0.9
-34.092222,21.295278,13-05-2014,168.8,22.5,23.609999,9.84,1.1
-34.075556,20.145556,13-05-2014,181.7,27.400000000000002,22.67,10.37,1.4000000000000001
-25.45963889,28.26430556,13-05-2014,164.7,1.4000000000000001,26.17,7.16,0.1
-25.81048333,27.90955222,14-05-2014,163.7,3.9000000000000004,24.34,6.47,0.2
-24.183889,30.823889,14-05-2014,139.7,0.9,29.179998,12.55,0.0
-24.058889,31.237222,14-05-2014,137.5,0.9,29.05,12.9,0.0
-25.67386,31.57527,14-05-2014,142.40001,0.9,29.31,13.09,0.0
-26.905,32.324722,14-05-2014,147.40001,1.0,29.449999,14.4,0.1
-29.744167,29.905833,14-05-2014,141.6,7.2,24.05,6.5899997,0.4
-27.169444,29.233889,14-05-2014,152.1,3.8000000000000003,21.71,2.9099998,0.2
-26.861111,28.884722,14-05-2014,156.1,4.5,21.99,2.77,0.2
-26.73806,27.59194,14-05-2014,164.40001,6.4,22.48,4.13,0.30000000000000004
-26.45,28.085833,14-05-2014,159.7,5.6000000000000005,22.42,4.06,0.30000000000000004
-27.3,28.586944,14-05-2014,158.0,9.9,22.08,2.34,0.5
-26.98472222,26.63227778,14-05-2014,178.2,7.9,24.06,5.75,0.4
-27.573056,24.746389,14-05-2014,211.90001,17.5,25.529999,6.5099998,0.9
-30.570833,29.150556,14-05-2014,138.0,11.9,21.33,4.95,0.6000000000000001
-33.7075,18.97444444,14-05-2014,203.90001,59.900000000000006,22.359999,11.19,3.0
-32.94583,18.33667,14-05-2014,197.8,30.6,22.15,12.05,1.5
-27.363611,31.783333,15-05-2014,147.1,1.0,28.609999,12.83,0.0
-31.031389,28.883333,15-05-2014,137.90001,12.5,23.619999,8.09,0.6000000000000001
-30.86013889,29.07125,15-05-2014,139.3,12.700000000000001,23.779999,8.179999,0.6000000000000001
-30.77586667,29.03221667,15-05-2014,140.3,13.700000000000001,23.539999,7.81,0.7000000000000001
-33.38056,19.30167,15-05-2014,195.7,40.1,20.23,8.72,2.0
-33.08883333,19.21878333,15-05-2014,198.90001,31.200000000000003,19.689999,7.91,1.6
-24.679167,30.8025,16-05-2014,133.7,1.2000000000000002,23.23,7.69,0.1
-27.602222,29.942778,16-05-2014,162.40001,3.7,25.16,5.98,0.2
